orig_Temp_K,orig_avg_electronegativity,orig_avg_atomic_mass,orig_avg_ionic_radius,orig_num_elements,orig_li_fraction,orig_composition_entropy,orig_electronegativity_variance,orig_group_diversity,orig_packing_efficiency_proxy,orig_li_to_anion_ratio,orig_heaviest_element_mass,orig_lightest_element_mass,orig_is_mixture,orig_formula_complexity,orig_total_atoms,log_Ionic_Conductivity
304.5883184,2.092608696,6.006,0.334347826,4.0,0.043478261,0.987550784,0.069636673,3.0,0.210526316,0.0,12.01,1.008,0.0,184.0,46.0,-2.346901382822562
312.8639367,2.536,34.03166667,1.418222222,4.0,0.222222222,1.088839239,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.5771705928486206
299.3230733,2.522222222,43.12,1.401111111,4.0,0.222222222,1.149059697,0.964217284,4.0,0.35359116,0.333333333,180.95,6.94,0.0,36.0,9.0,-3.402737130251979
312.5272047,2.853825137,20.9510929,1.109672131,5.0,0.071038251,1.049159727,0.856755,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.537094623323775
298.8348429,2.512857143,42.9447619,1.226190476,5.0,0.19047619,1.203575099,1.226315646,4.0,0.343891403,0.333333333,144.24,6.94,0.0,105.0,21.0,-8.164309428507574
302.8207696,2.283474576,35.66762712,1.114872881,6.0,0.271186441,1.228153647,1.350423225,5.0,0.464285714,0.533333333,138.91,6.94,0.0,141.6,23.6,-3.760077686281628
303.1580622,2.588,25.55742857,1.093714286,5.0,0.142857143,1.249886467,1.01291875,5.0,0.435714286,0.25,55.85,6.94,0.0,35.0,7.0,-6.5968794788241825
312.8841211,1.709230769,17.496,0.793076923,5.0,0.615384615,1.178654996,0.918191716,4.0,0.059090909,4.0,126.9,1.008,0.0,65.0,13.0,-5.806875401645538
308.3599817,2.438888889,41.40777778,1.481555556,4.0,0.222222222,1.06540754,0.862809,3.0,0.327272727,0.333333333,126.9,6.94,0.0,36.0,9.0,-3.117880347150825
310.1783317,1.937664141,20.47244949,1.191060606,5.0,0.392676768,1.269538331,0.687563265,4.0,0.217391304,0.82712766,32.07,6.94,0.0,15.84,3.168,-2.706474145905966
293.464467,2.244375,44.876875,1.6025,4.0,0.1875,1.222779316,0.377199609,3.0,0.222222222,0.5,78.97,6.94,1.0,64.0,16.0,-7.882728704344236
303.6005389,2.590020121,34.19275654,1.143480885,5.0,0.094567404,1.108518332,1.157714286,5.0,0.435714286,0.156666667,138.91,6.94,0.0,24.85,4.97,-8.539102157243452
304.7050768,1.9144,21.3304,1.2492,4.0,0.44,1.185515808,0.758263776,4.0,0.239130435,0.916666667,35.45,6.94,0.0,50.0,12.5,-3.6551795383862014
298.3051381,2.352820513,39.57102564,1.412820513,4.0,0.282051282,0.946998139,1.055310744,4.0,0.397790055,0.458333333,174.97,6.94,0.0,39.0,9.75,-3.0230689047796884
308.9702563,2.005714286,17.07142857,0.903928571,6.0,0.464285714,1.509834143,1.002533333,4.0,0.070652174,1.625,35.45,6.94,0.0,42.0,7.0,-3.3545590622848267
302.7060319,2.262941176,13.86117647,1.021176471,4.0,0.411764706,1.053395498,1.218881,4.0,0.285714286,0.875,30.97,6.94,0.0,34.0,8.5,-6.174573882232177
298.7614201,2.852238806,32.60211708,1.227609042,6.0,0.042022895,0.936750939,1.271321,6.0,0.435714286,0.058,180.95,6.94,0.0,41.406,6.901,-4.324221658325915
297.5620143,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-3.5655460714878546
298.7286023,2.754375,19.74125,1.0775,5.0,0.125,1.160186244,0.893612109,4.0,0.114285714,0.2,50.94,6.94,1.0,80.0,16.0,-6.374687549038327
302.9278803,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.84930740458649
298.0711568,2.112,22.1576,1.05,4.0,0.4,1.33217904,1.010656,3.0,0.18877551,1.0,79.9,1.008,0.0,20.0,5.0,-5.73754891026957
298.2262116,2.739193548,42.69629032,1.126451613,5.0,0.112903226,1.080609686,0.997831122,5.0,0.285714286,0.175,180.95,6.94,0.0,62.0,12.4,-2.920731541901177
308.3599817,2.394444444,49.53666667,1.516222222,4.0,0.222222222,1.210867412,0.818409,3.0,0.327272727,0.333333333,126.9,6.94,0.0,36.0,9.0,-3.1495473722196468
306.4806908,2.3568,34.3158,1.396,4.0,0.3,0.947985967,1.00791405,4.0,0.419889503,0.5,114.82,6.94,0.0,40.0,10.0,-2.8501247054143897
312.9657228,2.22,46.54868687,1.108484848,5.0,0.272727273,1.233624552,1.377228402,5.0,0.457142857,0.5625,180.95,6.94,0.0,123.75,24.75,-4.27083521030723
298.5680289,1.88424,25.79048,1.25064,6.0,0.4,1.194121701,0.541274074,4.0,0.222222222,0.892857143,118.71,6.94,0.0,150.0,25.0,-2.5629688376052506
301.936672,2.192,58.913,1.494,3.0,0.3,0.897945725,0.889056,3.0,0.387755102,0.5,88.91,6.94,0.0,30.0,10.0,-2.402798171970743
309.0351176,1.852190476,20.34438095,1.210761905,5.0,0.466666667,1.160158793,0.746662222,4.0,0.070652174,1.042553191,35.45,6.94,0.0,65.625,13.125,-2.6633725848049856
303.4300792,2.411733333,38.14386667,1.43,4.0,0.253333333,0.942754573,1.045328926,4.0,0.386740331,0.395833333,178.49,6.94,0.0,37.5,9.375,-2.8560192665128734
293.6417747,1.80608365,27.92015209,1.256844106,5.0,0.467680608,1.147093943,0.578331556,5.0,0.2,1.025,126.9,6.94,0.0,65.75,13.15,-4.454692883534176
295.1872954,2.290980392,33.75043137,1.100862745,5.0,0.274509804,1.239257307,1.359966864,5.0,0.192857143,0.542635659,138.91,6.94,1.0,127.5,25.5,-3.5923423116025965
308.2602282,1.746810631,19.62754983,1.181810631,5.0,0.50166113,0.941048311,0.708512889,3.0,0.239130435,1.208,208.98,6.94,0.0,60.2,12.04,-2.3668613294125427
297.595552,2.202222222,34.6834127,1.086269841,6.0,0.325396825,1.273238266,1.357375893,6.0,0.457142857,0.683333333,180.95,6.94,0.0,151.2,25.2,-3.6803651941136577
311.9453222,1.768888889,11.64666667,0.51,3.0,0.555555556,0.936888308,0.886232099,3.0,0.171052632,0.0,28.09,6.94,0.0,27.0,9.0,-4.442492798094342
297.5206612,2.068644068,28.78067797,1.300677966,4.0,0.237288136,1.153248064,0.4479,4.0,0.239130435,0.4375,65.38,6.94,0.0,29.5,7.375,-4.732828271596986
303.2973335,2.291196581,38.00957265,1.117350427,5.0,0.273504274,1.222839033,1.379576,5.0,0.457142857,0.533333333,180.95,6.94,0.0,117.0,23.4,-5.723538195826756
293.0720694,1.78,28.4562963,1.246296296,5.0,0.481481481,1.15670772,0.578331556,5.0,0.2,1.083333333,126.9,6.94,0.0,67.5,13.5,-2.82104807569255
298.108594,2.805457571,43.8337604,1.141980033,5.0,0.084858569,0.994889541,0.980137245,4.0,0.199095023,0.1275,180.95,6.94,0.0,60.1,12.02,-3.698826710799124
300.548501,2.433333333,73.56,1.566666667,3.0,0.166666667,0.867563228,0.608088889,3.0,0.387755102,0.25,114.82,6.94,0.0,18.0,6.0,-6.145086977692144
307.5728731,2.288,52.614,1.454,4.0,0.3,1.279854226,0.871776,3.0,0.387755102,0.5,114.82,6.94,0.0,40.0,10.0,-4.928117992693875
298.2817505,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-3.145673914300764
304.0715176,2.32173913,38.20130435,1.132608696,6.0,0.260869565,1.29995704,1.355628993,5.0,0.457142857,0.5,180.95,6.94,0.0,138.0,23.0,-6.045757490560675
303.3252605,1.924962779,22.43836228,1.255930521,5.0,0.379652605,1.002103171,0.701677686,4.0,0.239130435,0.765,65.38,6.94,0.0,40.3,8.06,-3.0643869444609826
293.0324961,2.4175,43.77125,1.3575,4.0,0.25,1.213007566,1.07904375,4.0,0.386740331,0.4,178.49,6.94,0.0,32.0,8.0,-2.8696523986417963
308.1436258,2.054901961,24.80803922,1.294117647,4.0,0.274509804,1.102513425,0.463484763,4.0,0.217391304,0.5,32.07,6.94,1.0,102.0,25.5,-3.375969682248604
307.7365668,1.805513308,28.44577947,1.258669202,5.0,0.467680608,1.147093943,0.576918222,5.0,0.2,1.025,126.9,6.94,0.0,65.75,13.15,-3.9539733302974587
312.7972098,1.902048,28.635352,1.359856,6.0,0.0,1.256285318,0.833775,4.0,0.239130435,0.0,121.76,16.0,0.0,75.0,12.5,-2.0644830105213803
303.1745406,2.268536585,17.25439024,1.04902439,4.0,0.390243902,1.035005177,1.241876,4.0,0.378571429,0.8,72.63,6.94,0.0,32.8,8.2,-4.7544873321858505
298.1801011,2.272857143,25.71285714,1.354285714,3.0,0.285714286,0.955699891,1.059734694,3.0,0.397790055,0.5,35.45,6.94,0.0,21.0,7.0,-7.0
302.5801005,1.888,18.899,1.113,4.0,0.6,1.088899975,1.236722222,3.0,0.387755102,1.5,79.9,6.94,0.0,20.0,5.0,-3.021920419166027
298.1406283,1.940875912,21.85489051,1.285620438,4.0,0.416058394,1.14422883,0.732464889,4.0,0.239130435,0.814285714,35.45,6.94,0.0,54.8,13.7,-2.432896550469235
298.0321323,2.324390244,29.47926829,1.320731707,4.0,0.317073171,1.204278182,1.18321875,4.0,0.397790055,0.541666667,91.22,6.94,0.0,41.0,10.25,-3.3508355817561304
293.2783767,2.251875,33.151875,1.5675,4.0,0.1875,1.040839837,0.381952734,3.0,0.222222222,0.3,78.97,6.94,1.0,64.0,16.0,-8.838631997765026
303.3310547,1.894907975,33.30595092,1.288773006,4.0,0.386503067,1.026019635,0.520505,4.0,0.375,0.7875,121.76,6.94,0.0,32.6,8.15,-5.505845405981558
293.5067033,1.9064,23.1084,1.2552,5.0,0.44,1.261897508,0.726325,4.0,0.224489796,0.916666667,79.9,6.94,0.0,62.5,12.5,-1.8217537419543193
303.0809578,2.517777778,34.39722222,1.428888889,4.0,0.222222222,1.039909546,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.538081488191045
298.245614,2.332962963,27.05148148,1.374814815,3.0,0.222222222,0.956608498,1.059734694,3.0,0.397790055,0.375,35.45,6.94,0.0,16.2,5.4,-5.1778319206319825
297.3637735,2.368,34.834,1.394,3.0,0.3,0.897945725,0.988896,3.0,0.419889503,0.5,114.82,6.94,0.0,30.0,10.0,-2.144999521045667
310.2733159,2.364039054,36.17371017,1.41373073,7.0,0.282631038,1.046059421,0.976063776,5.0,0.397790055,0.458333333,173.05,6.94,0.0,68.11,9.73,-2.6327052200115046
303.2926528,2.31375,34.87125,1.415,4.0,0.25,1.213007566,0.932623438,4.0,0.391304348,0.4,91.22,6.94,0.0,32.0,8.0,-3.048327416763204
302.4080755,1.777761194,31.04164179,1.259701493,5.0,0.47761194,1.158352839,0.568962667,5.0,0.181818182,1.066666667,126.9,6.94,0.0,67.0,13.4,-2.3574352771247384
303.0572754,2.563333333,33.48333333,1.402222222,4.0,0.222222222,1.149059697,1.146888889,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.85382233350268
312.9090221,1.87007874,25.60055118,1.257322835,4.0,0.448818898,1.160871715,0.693978061,4.0,0.224489796,0.95,79.9,6.94,0.0,50.8,12.7,-2.697990906187461
293.036553,2.779181034,18.90343966,1.068060345,7.0,0.099137931,1.269685898,0.862823669,5.0,0.192857143,0.160839161,47.87,1.008,1.0,162.4,23.2,-3.7218433926539682
307.6766822,1.803510436,28.5714611,1.258197343,5.0,0.468690702,1.149470584,0.576918222,5.0,0.2,1.029166667,126.9,6.94,0.0,65.875,13.175,-3.565214002993571
298.4193314,1.953157895,22.30131579,1.263947368,4.0,0.394736842,1.168554926,0.660163712,4.0,0.239130435,0.789473684,35.45,6.94,0.0,152.0,38.0,-4.259637310505756
295.1456917,1.931312494,22.52881047,1.259850015,4.0,0.373750126,0.987958594,0.556818795,4.0,0.239130435,0.747500252,32.07,6.94,1.0,3168.32,792.08,-4.610833915635467
303.2431174,2.262604167,35.04239583,1.107916667,5.0,0.291666667,1.228084847,1.374168,5.0,0.457142857,0.583333333,138.91,6.94,0.0,120.0,24.0,-3.4156235389799723
295.3717311,1.887826261,23.57368295,1.243642914,6.0,0.399519616,1.05790457,0.681645542,5.0,0.239130435,0.831666667,118.71,6.94,0.0,149.88,24.98,-2.525103097610938
308.1017965,2.474939759,46.3536747,1.391807229,8.0,0.120481928,1.289224263,0.874713609,8.0,0.08839779,0.196078431,180.95,6.94,0.0,66.4,8.3,-3.109258828013098
300.9595813,1.859140625,24.4903125,1.24890625,5.0,0.4453125,1.163696089,0.61442449,5.0,0.224489796,0.95,79.9,6.94,0.0,64.0,12.8,-5.3325470471100465
303.2813572,2.279094737,36.44046316,1.115136842,6.0,0.275789474,1.232557242,1.313902515,6.0,0.464285714,0.545833333,208.98,6.94,0.0,142.5,23.75,-3.680080271051464
298.1879121,1.89632,23.35956,1.23832,5.0,0.4,1.105750109,0.635009024,4.0,0.239130435,0.833333333,72.63,6.94,0.0,125.0,25.0,-1.9674399816519577
304.8659384,1.95275,22.107,1.249,4.0,0.375,1.073572375,0.72094321,3.0,0.239130435,0.75,32.07,6.94,0.0,32.0,8.0,-5.42021640338319
298.2736393,1.85625,28.1865625,1.35625,4.0,0.0,1.147592187,0.800416837,4.0,0.239130435,0.0,35.45,22.99,0.0,51.2,12.8,-4.546681659952962
303.2000035,2.583326653,33.90300601,1.141823647,5.0,0.098196393,1.097672323,1.157714286,5.0,0.435714286,0.163333333,138.91,6.94,0.0,24.95,4.99,-9.53313237964589
303.0459347,1.817692308,27.68153846,1.261538462,4.0,0.461538462,1.118968867,0.612617751,4.0,0.2,1.0,126.9,6.94,0.0,52.0,13.0,-3.6136366054250746
297.9113995,2.573472637,35.20133333,1.142328358,4.0,0.092537313,1.094011584,1.275922222,4.0,0.435714286,0.155,138.91,6.94,0.0,20.1,5.025,-3.1112225690896422
302.9885572,2.4296,15.2656,1.0384,4.0,0.32,1.108777317,1.075848438,4.0,0.285714286,0.615384615,30.97,6.94,0.0,25.0,6.25,-5.209714835966758
303.1934556,2.1268,18.8683,1.0389,5.0,0.4,1.463970176,0.994755556,3.0,0.18877551,1.0,79.9,1.008,0.0,25.0,5.0,-5.730487055782084
298.0084843,1.889156627,25.66180723,1.252449799,5.0,0.397590361,1.073384393,0.588132544,5.0,0.224489796,0.825,118.71,6.94,0.0,124.5,24.9,-2.262705397556771
294.4782431,2.7825,48.0175,1.4725,4.0,0.125,1.073542846,0.88004375,3.0,0.35359116,0.166666667,180.95,6.94,0.0,32.0,8.0,-2.4851117186928744
302.361045,1.90008,25.80052,1.24376,6.0,0.4,1.158779958,0.61174321,4.0,0.239130435,0.833333333,121.76,6.94,0.0,150.0,25.0,-2.6630432134706505
296.8700849,2.475,52.27833333,1.483333333,3.0,0.166666667,0.867563228,1.019776,3.0,0.419889503,0.25,164.93,6.94,0.0,27.0,9.0,-3.9239496947882433
298.4386047,2.37,18.44977778,1.207777778,4.0,0.0,1.214889654,1.208155556,2.0,0.201086957,0.0,32.07,1.008,0.0,36.0,9.0,-6.407823242604133
312.7848888,2.284883721,35.8127907,1.116596195,6.0,0.281183932,1.224880661,1.369169822,6.0,0.514285714,0.554166667,138.91,6.94,0.0,141.9,23.65,-2.7416359730160553
309.181119,2.849726776,21.24584699,1.114098361,5.0,0.071038251,1.049159727,0.88759875,5.0,0.314285714,0.108333333,47.87,6.94,0.0,91.5,18.3,-3.8927527097736885
312.8458349,2.537142857,33.12809524,1.4,5.0,0.19047619,1.228491678,0.919277551,5.0,0.220994475,0.285714286,91.22,6.94,1.0,105.0,21.0,-2.9987718163156485
300.0930288,2.251597633,17.2364497,1.036508876,5.0,0.408284024,1.091899484,1.129256198,5.0,0.314285714,0.8625,72.63,6.94,0.0,42.25,8.45,-4.567030709125595
305.0559067,1.453272727,17.951,0.713727273,5.0,0.636363636,1.004159392,0.631976331,4.0,0.239130435,11.66666667,72.63,6.94,0.0,55.0,11.0,-2.8317524402887133
297.9443143,2.328383838,39.64464646,1.407777778,4.0,0.292929293,0.927571628,1.060606612,4.0,0.397790055,0.483333333,167.26,6.94,0.0,39.6,9.9,-3.4344921970314783
293.8039714,1.813910615,25.83743017,1.216871508,4.0,0.43575419,0.995765333,0.51888,4.0,0.288043478,0.975,72.63,6.94,0.0,35.8,8.95,-6.581698708680254
297.7714913,2.272,41.133,1.434,4.0,0.3,1.279854226,1.021536,3.0,0.387755102,0.5,88.91,6.94,0.0,40.0,10.0,-2.7472864994358814
298.3676746,1.881908549,23.9704175,1.241610338,5.0,0.403578529,1.086566966,0.594244388,5.0,0.239130435,0.845833333,72.63,6.94,0.0,125.75,25.15,-2.0731177480905276
306.449537,1.959285714,8.15102381,0.494166667,4.0,0.19047619,1.020504044,0.237080442,3.0,0.122727273,5.333333333,126.9,1.008,1.0,336.0,84.0,-4.245651664288981
297.8689653,1.984575472,24.64122642,1.284056604,4.0,0.330188679,1.020782535,0.530080907,4.0,0.239130435,0.630630631,140.12,6.94,0.0,84.8,21.2,-2.712948635569127
305.6636074,1.937664141,20.47244949,1.191060606,5.0,0.392676768,1.269538331,0.687563265,4.0,0.217391304,0.82712766,32.07,6.94,0.0,15.84,3.168,-2.7965284142081512
303.0734206,2.640192545,54.43192792,1.562883239,4.0,0.078745989,0.846738389,0.991655556,4.0,0.35359116,0.106333333,180.95,6.94,0.0,16.204,4.051,-2.7936199766522707
307.0399413,1.955,9.9593,0.5245,4.0,0.2,1.062737568,0.264088889,3.0,0.122727273,4.0,126.9,1.008,0.0,20.0,5.0,-4.041914151478915
312.8535901,2.29491453,35.9657265,1.116581197,5.0,0.260683761,1.222377873,1.37366944,5.0,0.385714286,0.508333333,138.91,6.94,0.0,117.0,23.4,-3.2798489689486736
302.9716507,1.892352941,15.64921569,0.968235294,5.0,0.529411765,1.28957741,1.10428466,4.0,0.070652174,1.6875,32.07,6.94,1.0,255.0,51.0,-2.6692032423060668
302.9149215,1.90572,22.37818,1.22904,6.0,0.4,1.195671545,0.611817284,4.0,0.217391304,0.833333333,121.76,6.94,0.0,150.0,25.0,-2.8701487271537514
297.9489196,2.146,3.8816,0.375,4.0,0.1,0.940447989,0.219044,3.0,0.171052632,0.0,14.01,1.008,1.0,40.0,10.0,-3.2015192390375637
301.0802114,1.886385542,21.87391566,1.24373494,4.0,0.397590361,1.024398587,0.531124,4.0,0.239130435,0.825,32.07,6.94,0.0,33.2,8.3,-3.2861215372647763
297.7223745,2.312,32.243,1.404,3.0,0.3,0.897945725,1.082976,3.0,0.419889503,0.5,88.91,6.94,0.0,30.0,10.0,-3.254568389971217
297.9934872,1.908,14.454,1.098,3.0,0.6,0.950270539,1.299616,3.0,0.419889503,1.5,35.45,6.94,0.0,15.0,5.0,-5.42021640338319
303.0556495,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-3.3421881382873186
312.6978098,2.397010309,34.96680412,1.411134021,4.0,0.278350515,0.950324617,0.988041322,4.0,0.397790055,0.45,114.82,6.94,0.0,38.8,9.7,-2.7237875846200015
303.4262827,2.1684,12.9386,1.0104,5.0,0.4,1.397195635,1.368188889,3.0,0.20441989,1.0,35.45,1.008,0.0,25.0,5.0,-5.809668301829708
306.5021363,1.840769231,24.06615385,1.243076923,4.0,0.461538462,1.118968867,0.657884024,4.0,0.224489796,1.0,79.9,6.94,0.0,52.0,13.0,-4.0467236633326955
303.3550208,2.940701754,22.06666667,1.149590643,5.0,0.064327485,0.915424961,0.853823269,5.0,0.314285714,0.091666667,91.22,6.94,0.0,85.5,17.1,-6.913640169325252
312.4665432,2.289401709,38.42752137,1.11982906,6.0,0.273504274,1.247375906,1.371589941,5.0,0.457142857,0.533333333,180.95,6.94,0.0,140.4,23.4,-2.7843330969062903
303.030303,2.393469388,36.07806122,1.405306122,4.0,0.285714286,0.924381548,0.96126281,4.0,0.35359116,0.466666667,180.95,6.94,0.0,39.2,9.8,-2.333431105145607
298.2104467,1.980982456,16.15133114,0.696554825,7.0,0.174342105,1.231695926,0.282270842,5.0,0.14673913,0.815384615,72.63,6.94,0.0,383.04,54.72,-1.5048213035813478
303.399495,1.783421875,20.72884375,1.1716875,4.0,0.46875,0.995907872,0.565890809,3.0,0.239130435,1.132075472,121.76,6.94,0.0,102.4,25.6,-6.756961951313706
312.8581021,2.472222222,35.31111111,1.455555556,3.0,0.222222222,0.848685558,0.955150617,3.0,0.397790055,0.333333333,91.22,6.94,0.0,27.0,9.0,-2.871508324282125
298.75615,2.319278351,23.29025773,1.087113402,4.0,0.355670103,1.09030398,1.287891358,4.0,0.35359116,0.69,92.91,6.94,0.0,31.04,7.76,-5.924453038607469
302.0455903,1.887216,25.476584,1.248752,6.0,0.4,1.080611204,0.61174321,4.0,0.239130435,0.833333333,121.76,6.94,0.0,150.0,25.0,-2.7319675786787423
293.6508657,2.853825137,20.9510929,1.109672131,6.0,0.071038251,1.049159727,0.833672562,5.0,0.199095023,0.108333333,127.6,6.94,0.0,109.8,18.3,-4.259637310505756
298.0662798,1.793082707,31.50593985,1.263233083,5.0,0.473684211,1.156802535,0.576366222,5.0,0.263636364,1.05,126.9,6.94,0.0,66.5,13.3,-3.697790326980123
311.8908382,2.445,14.8495,1.085,4.0,0.25,1.386294361,0.926875,3.0,0.20441989,0.5,35.45,1.008,0.0,16.0,4.0,-5.275724130399211
293.6450211,2.396,12.0812,0.942,4.0,0.2,1.33217904,0.751104,3.0,0.20441989,0.5,35.45,1.008,0.0,20.0,5.0,-8.184422251675732
310.8503259,1.893636364,21.94969697,1.243636364,4.0,0.393939394,1.041913681,0.527441,4.0,0.217391304,0.8125,32.07,6.94,0.0,33.0,8.25,-2.767839757949865
299.2186011,1.92546798,23.41589901,1.252093596,5.0,0.384236453,1.055193766,0.692381818,3.0,0.239130435,0.78,208.98,6.94,0.0,40.6,8.12,-2.548109683838941
303.2272038,1.709230769,17.496,0.793076923,5.0,0.615384615,1.178654996,0.918191716,4.0,0.059090909,4.0,126.9,1.008,0.0,65.0,13.0,-6.492144128304169
297.7776851,2.047142857,4.836714286,0.412142857,4.0,0.214285714,1.116367075,0.398206122,3.0,0.171052632,0.0,14.01,1.008,0.0,56.0,14.0,-3.5398300975202694
303.0488507,1.919,30.452875,1.288,4.0,0.375,1.050672791,0.49751358,3.0,0.239130435,0.75,121.76,6.94,0.0,32.0,8.0,-6.860120913598763
303.0871121,2.495,34.85416667,1.442222222,4.0,0.222222222,0.964155696,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.4560386811206585
298.1826834,2.152,13.2676,1.02,4.0,0.4,1.33217904,1.084896,3.0,0.20441989,1.0,35.45,1.008,0.0,20.0,5.0,-5.011887159731648
308.078503,2.45,39.37555556,1.472888889,4.0,0.222222222,1.011972242,0.862809,3.0,0.327272727,0.333333333,126.9,6.94,0.0,36.0,9.0,-3.2351053722729635
298.0269485,1.926612903,21.47370968,1.252903226,4.0,0.435483871,1.196920655,0.758263776,4.0,0.239130435,0.9,35.45,6.94,0.0,49.6,12.4,-0.9782434982297458
302.6167268,2.36125,14.47375,1.04,3.0,0.375,0.974314753,1.300960938,3.0,0.314285714,0.75,30.97,6.94,0.0,24.0,8.0,-5.73754891026957
303.7713209,2.252325581,16.85465116,1.026744186,4.0,0.418604651,1.049026433,1.213876,4.0,0.314285714,0.9,72.63,6.94,0.0,34.4,8.6,-4.954677021213342
297.0101915,1.866133333,21.79586667,1.2208,5.0,0.386666667,0.996695714,0.687563265,4.0,0.217391304,0.816901408,32.07,6.94,0.0,15.0,3.0,-2.9907488746084874
297.7448426,2.588571429,25.96142857,1.097142857,4.0,0.142857143,1.153741943,1.020183673,4.0,0.464285714,0.25,55.85,6.94,0.0,28.0,7.0,-5.086186147616283
293.2636469,1.926612903,21.47370968,1.252903226,4.0,0.435483871,1.196920655,0.758263776,4.0,0.239130435,0.9,35.45,6.94,0.0,49.6,12.4,-2.0068965621406143
312.9854277,1.91956,21.23398,1.24656,5.0,0.44,1.216031595,0.845984889,4.0,0.239130435,0.916666667,35.45,6.94,0.0,62.5,12.5,-2.029302760658175
303.1244637,1.829714286,29.95057143,1.242571429,4.0,0.428571429,1.03311922,0.527876,4.0,0.315217391,0.9375,118.71,6.94,0.0,35.0,8.75,-5.958607314841775
312.9620503,1.918812261,26.02618774,1.275555556,5.0,0.38697318,1.108026264,0.561087245,4.0,0.2,0.776923077,126.9,6.94,0.0,130.5,26.1,-2.065329733431151
293.5196651,2.279787686,42.98403397,1.114267516,5.0,0.278131635,1.216655357,1.38393344,5.0,0.457142857,0.545833333,180.95,6.94,0.0,117.75,23.55,-3.498885940673867
297.9898438,2.495,34.85416667,1.442222222,4.0,0.222222222,0.964155696,1.064241,3.0,0.397790055,0.333333333,91.22,6.94,0.0,36.0,9.0,-3.5155720270871673
312.267658,2.0928,6.64024,0.3436,4.0,0.0,0.971046713,0.06918816,3.0,0.156862745,0.0,22.99,1.008,0.0,100.0,25.0,-4.798602875679548
293.2126697,2.068644068,28.78067797,1.300677966,4.0,0.237288136,1.153248064,0.4479,4.0,0.239130435,0.4375,65.38,6.94,0.0,29.5,7.375,-4.8996294548824375
302.8263635,2.260209205,35.55380753,1.111213389,6.0,0.288702929,1.199937871,1.37323787,5.0,0.457142857,0.575,180.95,6.94,0.0,143.4,23.9,-3.1820084774281074
308.2624619,2.406170213,37.66765957,1.431914894,4.0,0.255319149,0.945106485,1.055310744,4.0,0.397790055,0.4,174.97,6.94,0.0,37.6,9.4,-2.7536366033201456
310.5377893,1.808,32.744,1.176,3.0,0.6,0.950270539,1.089216,3.0,0.345454545,1.5,126.9,6.94,0.0,15.0,5.0,-4.716698771296451
